areaName,Borough,areaType,Attribute,Value
Roosevelt Island,Manhattan,neighborhood,2011-02,2313
Roosevelt Island,Manhattan,neighborhood,2011-03,2386
Roosevelt Island,Manhattan,neighborhood,2011-04,2475
Roosevelt Island,Manhattan,neighborhood,2011-05,2775
Roosevelt Island,Manhattan,neighborhood,2011-06,2588
Roosevelt Island,Manhattan,neighborhood,2011-07,2775
Roosevelt Island,Manhattan,neighborhood,2011-08,2775
Roosevelt Island,Manhattan,neighborhood,2011-09,2775
Roosevelt Island,Manhattan,neighborhood,2011-10,2895
Roosevelt Island,Manhattan,neighborhood,2011-11,2790
Roosevelt Island,Manhattan,neighborhood,2011-12,2843
Roosevelt Island,Manhattan,neighborhood,2012-01,2425
Roosevelt Island,Manhattan,neighborhood,2012-02,2625
Roosevelt Island,Manhattan,neighborhood,2012-03,3175
Roosevelt Island,Manhattan,neighborhood,2012-04,3013
Roosevelt Island,Manhattan,neighborhood,2012-05,3195
Roosevelt Island,Manhattan,neighborhood,2012-06,3025
Roosevelt Island,Manhattan,neighborhood,2012-07,3025
Roosevelt Island,Manhattan,neighborhood,2012-08,3048
Roosevelt Island,Manhattan,neighborhood,2012-09,2813
Roosevelt Island,Manhattan,neighborhood,2012-10,3095
Roosevelt Island,Manhattan,neighborhood,2012-11,2775
Roosevelt Island,Manhattan,neighborhood,2012-12,2795
Roosevelt Island,Manhattan,neighborhood,2013-01,2850
Roosevelt Island,Manhattan,neighborhood,2013-02,3000
Roosevelt Island,Manhattan,neighborhood,2013-03,3025
Roosevelt Island,Manhattan,neighborhood,2013-04,3095
Roosevelt Island,Manhattan,neighborhood,2013-05,3173
Roosevelt Island,Manhattan,neighborhood,2013-06,3150
Roosevelt Island,Manhattan,neighborhood,2013-07,3195
Roosevelt Island,Manhattan,neighborhood,2013-08,3225
Roosevelt Island,Manhattan,neighborhood,2013-09,3250
Roosevelt Island,Manhattan,neighborhood,2013-10,2895
Roosevelt Island,Manhattan,neighborhood,2013-11,2795
Roosevelt Island,Manhattan,neighborhood,2013-12,2945
Roosevelt Island,Manhattan,neighborhood,2014-01,3250
Roosevelt Island,Manhattan,neighborhood,2014-02,3195
Roosevelt Island,Manhattan,neighborhood,2014-03,3195
Roosevelt Island,Manhattan,neighborhood,2014-04,3255
Roosevelt Island,Manhattan,neighborhood,2014-05,3373
Roosevelt Island,Manhattan,neighborhood,2014-06,3263
Roosevelt Island,Manhattan,neighborhood,2014-07,3225
Roosevelt Island,Manhattan,neighborhood,2014-08,3225
Roosevelt Island,Manhattan,neighborhood,2014-09,3095
Roosevelt Island,Manhattan,neighborhood,2014-10,2995
Roosevelt Island,Manhattan,neighborhood,2014-11,2995
Roosevelt Island,Manhattan,neighborhood,2014-12,3350
Roosevelt Island,Manhattan,neighborhood,2015-01,3010
Roosevelt Island,Manhattan,neighborhood,2015-02,2995
Roosevelt Island,Manhattan,neighborhood,2015-03,3300
Roosevelt Island,Manhattan,neighborhood,2015-04,3350
Roosevelt Island,Manhattan,neighborhood,2015-05,3230
Roosevelt Island,Manhattan,neighborhood,2015-06,3450
Roosevelt Island,Manhattan,neighborhood,2015-07,3375
Roosevelt Island,Manhattan,neighborhood,2015-08,3395
Roosevelt Island,Manhattan,neighborhood,2015-09,3195
Roosevelt Island,Manhattan,neighborhood,2015-10,2965
Roosevelt Island,Manhattan,neighborhood,2015-11,2995
Roosevelt Island,Manhattan,neighborhood,2015-12,3105
Roosevelt Island,Manhattan,neighborhood,2016-01,3160
Roosevelt Island,Manhattan,neighborhood,2016-02,3828
Roosevelt Island,Manhattan,neighborhood,2016-03,3607
Roosevelt Island,Manhattan,neighborhood,2016-04,3023
Roosevelt Island,Manhattan,neighborhood,2016-05,3655
Roosevelt Island,Manhattan,neighborhood,2016-06,3390
Roosevelt Island,Manhattan,neighborhood,2016-07,3390
Roosevelt Island,Manhattan,neighborhood,2016-08,3198
Roosevelt Island,Manhattan,neighborhood,2016-09,3330
Roosevelt Island,Manhattan,neighborhood,2016-10,3123
Roosevelt Island,Manhattan,neighborhood,2016-11,3146
Roosevelt Island,Manhattan,neighborhood,2016-12,3386
Roosevelt Island,Manhattan,neighborhood,2017-01,3182
Roosevelt Island,Manhattan,neighborhood,2017-02,3253
Roosevelt Island,Manhattan,neighborhood,2017-03,2915
Roosevelt Island,Manhattan,neighborhood,2017-04,3348
Roosevelt Island,Manhattan,neighborhood,2017-05,3278
Roosevelt Island,Manhattan,neighborhood,2017-06,3333
Roosevelt Island,Manhattan,neighborhood,2017-07,3285
Roosevelt Island,Manhattan,neighborhood,2017-08,3128
Roosevelt Island,Manhattan,neighborhood,2017-09,2785
Roosevelt Island,Manhattan,neighborhood,2017-10,2850
Roosevelt Island,Manhattan,neighborhood,2017-11,2850
Roosevelt Island,Manhattan,neighborhood,2017-12,2915
Roosevelt Island,Manhattan,neighborhood,2018-01,2995
Roosevelt Island,Manhattan,neighborhood,2018-02,3265
Roosevelt Island,Manhattan,neighborhood,2018-03,3200
Roosevelt Island,Manhattan,neighborhood,2018-04,3150
Roosevelt Island,Manhattan,neighborhood,2018-05,3210
Roosevelt Island,Manhattan,neighborhood,2018-06,3210
Roosevelt Island,Manhattan,neighborhood,2018-07,3480
Roosevelt Island,Manhattan,neighborhood,2018-08,3660
Roosevelt Island,Manhattan,neighborhood,2018-09,3415
Roosevelt Island,Manhattan,neighborhood,2018-10,3378
Roosevelt Island,Manhattan,neighborhood,2018-11,3277
Roosevelt Island,Manhattan,neighborhood,2018-12,3277
Roosevelt Island,Manhattan,neighborhood,2019-01,3423
Roosevelt Island,Manhattan,neighborhood,2019-02,3224
Roosevelt Island,Manhattan,neighborhood,2019-03,3250
Roosevelt Island,Manhattan,neighborhood,2019-04,3345
Roosevelt Island,Manhattan,neighborhood,2019-05,3278
Roosevelt Island,Manhattan,neighborhood,2019-06,3593
Roosevelt Island,Manhattan,neighborhood,2019-07,3595
Roosevelt Island,Manhattan,neighborhood,2019-08,3500
Roosevelt Island,Manhattan,neighborhood,2019-09,3595
Roosevelt Island,Manhattan,neighborhood,2019-10,3610
Roosevelt Island,Manhattan,neighborhood,2019-11,3795
Roosevelt Island,Manhattan,neighborhood,2019-12,3398
Roosevelt Island,Manhattan,neighborhood,2020-01,3400
Roosevelt Island,Manhattan,neighborhood,2020-02,3243
Roosevelt Island,Manhattan,neighborhood,2020-03,3106
Roosevelt Island,Manhattan,neighborhood,2020-04,3092
Roosevelt Island,Manhattan,neighborhood,2020-05,3200
Roosevelt Island,Manhattan,neighborhood,2020-06,3200
Roosevelt Island,Manhattan,neighborhood,2020-07,3300
Roosevelt Island,Manhattan,neighborhood,2020-08,3300
Roosevelt Island,Manhattan,neighborhood,2020-09,3325
Roosevelt Island,Manhattan,neighborhood,2020-10,3295
Roosevelt Island,Manhattan,neighborhood,2020-11,3310
Roosevelt Island,Manhattan,neighborhood,2020-12,3200
Roosevelt Island,Manhattan,neighborhood,2021-01,2900
Roosevelt Island,Manhattan,neighborhood,2021-02,2900
Roosevelt Island,Manhattan,neighborhood,2021-03,2875
Roosevelt Island,Manhattan,neighborhood,2021-04,3102
Roosevelt Island,Manhattan,neighborhood,2021-05,3185
Roosevelt Island,Manhattan,neighborhood,2021-06,3059
Roosevelt Island,Manhattan,neighborhood,2021-07,3450
Roosevelt Island,Manhattan,neighborhood,2021-08,3495
Sheepshead Bay,Brooklyn,neighborhood,2010-01,1400
Sheepshead Bay,Brooklyn,neighborhood,2010-02,1225
Sheepshead Bay,Brooklyn,neighborhood,2010-03,1200
Sheepshead Bay,Brooklyn,neighborhood,2010-04,1250
Sheepshead Bay,Brooklyn,neighborhood,2010-05,1750
Sheepshead Bay,Brooklyn,neighborhood,2010-06,1725
Sheepshead Bay,Brooklyn,neighborhood,2010-08,1300
Sheepshead Bay,Brooklyn,neighborhood,2010-11,2125
Sheepshead Bay,Brooklyn,neighborhood,2010-12,2350
Sheepshead Bay,Brooklyn,neighborhood,2011-01,2200
Sheepshead Bay,Brooklyn,neighborhood,2011-02,1525
Sheepshead Bay,Brooklyn,neighborhood,2011-03,1350
Sheepshead Bay,Brooklyn,neighborhood,2011-04,1350
Sheepshead Bay,Brooklyn,neighborhood,2011-05,1375
Sheepshead Bay,Brooklyn,neighborhood,2011-06,1413
Sheepshead Bay,Brooklyn,neighborhood,2011-07,1400
Sheepshead Bay,Brooklyn,neighborhood,2011-08,1400
Sheepshead Bay,Brooklyn,neighborhood,2011-09,1600
Sheepshead Bay,Brooklyn,neighborhood,2011-10,1550
Sheepshead Bay,Brooklyn,neighborhood,2011-11,1400
Sheepshead Bay,Brooklyn,neighborhood,2011-12,1400
Sheepshead Bay,Brooklyn,neighborhood,2012-01,1500
Sheepshead Bay,Brooklyn,neighborhood,2012-02,1500
Sheepshead Bay,Brooklyn,neighborhood,2012-03,1500
Sheepshead Bay,Brooklyn,neighborhood,2012-04,1550
Sheepshead Bay,Brooklyn,neighborhood,2012-05,1500
Sheepshead Bay,Brooklyn,neighborhood,2012-06,1400
Sheepshead Bay,Brooklyn,neighborhood,2012-07,1500
Sheepshead Bay,Brooklyn,neighborhood,2012-08,1500
Sheepshead Bay,Brooklyn,neighborhood,2012-09,1500
Sheepshead Bay,Brooklyn,neighborhood,2012-10,1400
Sheepshead Bay,Brooklyn,neighborhood,2012-11,1400
Sheepshead Bay,Brooklyn,neighborhood,2012-12,1400
Sheepshead Bay,Brooklyn,neighborhood,2013-01,1400
Sheepshead Bay,Brooklyn,neighborhood,2013-02,1500
Sheepshead Bay,Brooklyn,neighborhood,2013-03,1488
Sheepshead Bay,Brooklyn,neighborhood,2013-04,1513
Sheepshead Bay,Brooklyn,neighborhood,2013-05,1525
Sheepshead Bay,Brooklyn,neighborhood,2013-06,1600
Sheepshead Bay,Brooklyn,neighborhood,2013-07,1600
Sheepshead Bay,Brooklyn,neighborhood,2013-08,1600
Sheepshead Bay,Brooklyn,neighborhood,2013-09,1600
Sheepshead Bay,Brooklyn,neighborhood,2013-10,1564
Sheepshead Bay,Brooklyn,neighborhood,2013-11,1675
Sheepshead Bay,Brooklyn,neighborhood,2013-12,1700
Sheepshead Bay,Brooklyn,neighborhood,2014-01,1700
Sheepshead Bay,Brooklyn,neighborhood,2014-02,1600
Sheepshead Bay,Brooklyn,neighborhood,2014-03,1600
Sheepshead Bay,Brooklyn,neighborhood,2014-04,1600
Sheepshead Bay,Brooklyn,neighborhood,2014-05,1600
Sheepshead Bay,Brooklyn,neighborhood,2014-06,1600
Sheepshead Bay,Brooklyn,neighborhood,2014-07,1600
Sheepshead Bay,Brooklyn,neighborhood,2014-08,1650
Sheepshead Bay,Brooklyn,neighborhood,2014-09,1625
Sheepshead Bay,Brooklyn,neighborhood,2014-10,1570
Sheepshead Bay,Brooklyn,neighborhood,2014-11,1663
Sheepshead Bay,Brooklyn,neighborhood,2014-12,1650
Sheepshead Bay,Brooklyn,neighborhood,2015-01,1638
Sheepshead Bay,Brooklyn,neighborhood,2015-02,1613
Sheepshead Bay,Brooklyn,neighborhood,2015-03,1663
Sheepshead Bay,Brooklyn,neighborhood,2015-04,1675
Sheepshead Bay,Brooklyn,neighborhood,2015-05,1613
Sheepshead Bay,Brooklyn,neighborhood,2015-06,1595
Sheepshead Bay,Brooklyn,neighborhood,2015-07,1600
Sheepshead Bay,Brooklyn,neighborhood,2015-08,1650
Sheepshead Bay,Brooklyn,neighborhood,2015-09,1650
Sheepshead Bay,Brooklyn,neighborhood,2015-10,1750
Sheepshead Bay,Brooklyn,neighborhood,2015-11,1900
Sheepshead Bay,Brooklyn,neighborhood,2015-12,1713
Sheepshead Bay,Brooklyn,neighborhood,2016-01,1795
Sheepshead Bay,Brooklyn,neighborhood,2016-02,1850
Sheepshead Bay,Brooklyn,neighborhood,2016-03,1800
Sheepshead Bay,Brooklyn,neighborhood,2016-04,1850
Sheepshead Bay,Brooklyn,neighborhood,2016-05,1900
Sheepshead Bay,Brooklyn,neighborhood,2016-06,1800
Sheepshead Bay,Brooklyn,neighborhood,2016-07,1800
Sheepshead Bay,Brooklyn,neighborhood,2016-08,1750
Sheepshead Bay,Brooklyn,neighborhood,2016-09,1793
Sheepshead Bay,Brooklyn,neighborhood,2016-10,1795
Sheepshead Bay,Brooklyn,neighborhood,2016-11,1790
Sheepshead Bay,Brooklyn,neighborhood,2016-12,1790
Sheepshead Bay,Brooklyn,neighborhood,2017-01,1850
Sheepshead Bay,Brooklyn,neighborhood,2017-02,1950
Sheepshead Bay,Brooklyn,neighborhood,2017-03,1925
Sheepshead Bay,Brooklyn,neighborhood,2017-04,1950
Sheepshead Bay,Brooklyn,neighborhood,2017-05,1900
Sheepshead Bay,Brooklyn,neighborhood,2017-06,1850
Sheepshead Bay,Brooklyn,neighborhood,2017-07,1825
Sheepshead Bay,Brooklyn,neighborhood,2017-08,1900
Sheepshead Bay,Brooklyn,neighborhood,2017-09,1850
Sheepshead Bay,Brooklyn,neighborhood,2017-10,1725
Sheepshead Bay,Brooklyn,neighborhood,2017-11,1849
Sheepshead Bay,Brooklyn,neighborhood,2017-12,1998
Sheepshead Bay,Brooklyn,neighborhood,2018-01,1925
Sheepshead Bay,Brooklyn,neighborhood,2018-02,1890
Sheepshead Bay,Brooklyn,neighborhood,2018-03,1800
Sheepshead Bay,Brooklyn,neighborhood,2018-04,1890
Sheepshead Bay,Brooklyn,neighborhood,2018-05,1900
Sheepshead Bay,Brooklyn,neighborhood,2018-06,1850
Sheepshead Bay,Brooklyn,neighborhood,2018-07,1900
Sheepshead Bay,Brooklyn,neighborhood,2018-08,1900
Sheepshead Bay,Brooklyn,neighborhood,2018-09,1995
Sheepshead Bay,Brooklyn,neighborhood,2018-10,1795
Sheepshead Bay,Brooklyn,neighborhood,2018-11,1750
Sheepshead Bay,Brooklyn,neighborhood,2018-12,1775
Sheepshead Bay,Brooklyn,neighborhood,2019-01,1750
Sheepshead Bay,Brooklyn,neighborhood,2019-02,1750
Sheepshead Bay,Brooklyn,neighborhood,2019-03,1800
Sheepshead Bay,Brooklyn,neighborhood,2019-04,1800
Sheepshead Bay,Brooklyn,neighborhood,2019-05,1925
Sheepshead Bay,Brooklyn,neighborhood,2019-06,1835
Sheepshead Bay,Brooklyn,neighborhood,2019-07,1835
Sheepshead Bay,Brooklyn,neighborhood,2019-08,2000
Sheepshead Bay,Brooklyn,neighborhood,2019-09,1998
Sheepshead Bay,Brooklyn,neighborhood,2019-10,1845
Sheepshead Bay,Brooklyn,neighborhood,2019-11,1950
Sheepshead Bay,Brooklyn,neighborhood,2019-12,1950
Sheepshead Bay,Brooklyn,neighborhood,2020-01,2185
Sheepshead Bay,Brooklyn,neighborhood,2020-02,1900
Sheepshead Bay,Brooklyn,neighborhood,2020-03,1850
Sheepshead Bay,Brooklyn,neighborhood,2020-04,2255
Sheepshead Bay,Brooklyn,neighborhood,2020-05,2005
Sheepshead Bay,Brooklyn,neighborhood,2020-06,2025
Sheepshead Bay,Brooklyn,neighborhood,2020-07,2000
Sheepshead Bay,Brooklyn,neighborhood,2020-08,2010
Sheepshead Bay,Brooklyn,neighborhood,2020-09,1875
Sheepshead Bay,Brooklyn,neighborhood,2020-10,1900
Sheepshead Bay,Brooklyn,neighborhood,2020-11,1990
Sheepshead Bay,Brooklyn,neighborhood,2020-12,1900
Sheepshead Bay,Brooklyn,neighborhood,2021-01,1863
Sheepshead Bay,Brooklyn,neighborhood,2021-02,1900
Sheepshead Bay,Brooklyn,neighborhood,2021-03,1895
Sheepshead Bay,Brooklyn,neighborhood,2021-04,1800
Sheepshead Bay,Brooklyn,neighborhood,2021-05,1850
Sheepshead Bay,Brooklyn,neighborhood,2021-06,1850
Sheepshead Bay,Brooklyn,neighborhood,2021-07,1850
Sheepshead Bay,Brooklyn,neighborhood,2021-08,1850
Soho,Manhattan,neighborhood,2010-01,5200
Soho,Manhattan,neighborhood,2010-02,5288
Soho,Manhattan,neighborhood,2010-03,5275
Soho,Manhattan,neighborhood,2010-04,4950
Soho,Manhattan,neighborhood,2010-05,4197
Soho,Manhattan,neighborhood,2010-06,4000
Soho,Manhattan,neighborhood,2010-07,4000
Soho,Manhattan,neighborhood,2010-08,4000
Soho,Manhattan,neighborhood,2010-09,5850
Soho,Manhattan,neighborhood,2010-10,7000
Soho,Manhattan,neighborhood,2010-11,7000
Soho,Manhattan,neighborhood,2010-12,7100
Soho,Manhattan,neighborhood,2011-01,5051
Soho,Manhattan,neighborhood,2011-02,6250
Soho,Manhattan,neighborhood,2011-03,5350
Soho,Manhattan,neighborhood,2011-04,6000
Soho,Manhattan,neighborhood,2011-05,6000
Soho,Manhattan,neighborhood,2011-06,4650
Soho,Manhattan,neighborhood,2011-07,4200
Soho,Manhattan,neighborhood,2011-08,3850
Soho,Manhattan,neighborhood,2011-09,5400
Soho,Manhattan,neighborhood,2011-10,6515
Soho,Manhattan,neighborhood,2011-11,5400
Soho,Manhattan,neighborhood,2011-12,4950
Soho,Manhattan,neighborhood,2012-01,5400
Soho,Manhattan,neighborhood,2012-02,5200
Soho,Manhattan,neighborhood,2012-03,5400
Soho,Manhattan,neighborhood,2012-04,5400
Soho,Manhattan,neighborhood,2012-05,5000
Soho,Manhattan,neighborhood,2012-06,4100
Soho,Manhattan,neighborhood,2012-07,3975
Soho,Manhattan,neighborhood,2012-08,4417
Soho,Manhattan,neighborhood,2012-09,4875
Soho,Manhattan,neighborhood,2012-10,6000
Soho,Manhattan,neighborhood,2012-11,5700
Soho,Manhattan,neighborhood,2012-12,5500
Soho,Manhattan,neighborhood,2013-01,5500
Soho,Manhattan,neighborhood,2013-02,4495
Soho,Manhattan,neighborhood,2013-03,4495
Soho,Manhattan,neighborhood,2013-04,4995
Soho,Manhattan,neighborhood,2013-05,4500
Soho,Manhattan,neighborhood,2013-06,4495
Soho,Manhattan,neighborhood,2013-07,3842
Soho,Manhattan,neighborhood,2013-08,4125
Soho,Manhattan,neighborhood,2013-09,4113
Soho,Manhattan,neighborhood,2013-10,4048
Soho,Manhattan,neighborhood,2013-11,4500
Soho,Manhattan,neighborhood,2013-12,4750
Soho,Manhattan,neighborhood,2014-01,4750
Soho,Manhattan,neighborhood,2014-02,4400
Soho,Manhattan,neighborhood,2014-03,4500
Soho,Manhattan,neighborhood,2014-04,4500
Soho,Manhattan,neighborhood,2014-05,4375
Soho,Manhattan,neighborhood,2014-06,4000
Soho,Manhattan,neighborhood,2014-07,3995
Soho,Manhattan,neighborhood,2014-08,3850
Soho,Manhattan,neighborhood,2014-09,4000
Soho,Manhattan,neighborhood,2014-10,4600
Soho,Manhattan,neighborhood,2014-11,4500
Soho,Manhattan,neighborhood,2014-12,4100
Soho,Manhattan,neighborhood,2015-01,4500
Soho,Manhattan,neighborhood,2015-02,4500
Soho,Manhattan,neighborhood,2015-03,4500
Soho,Manhattan,neighborhood,2015-04,4750
Soho,Manhattan,neighborhood,2015-05,4977
Soho,Manhattan,neighborhood,2015-06,4625
Soho,Manhattan,neighborhood,2015-07,4375
Soho,Manhattan,neighborhood,2015-08,4500
Soho,Manhattan,neighborhood,2015-09,5000
Soho,Manhattan,neighborhood,2015-10,5500
Soho,Manhattan,neighborhood,2015-11,5500
Soho,Manhattan,neighborhood,2015-12,5020
Soho,Manhattan,neighborhood,2016-01,4900
Soho,Manhattan,neighborhood,2016-02,4188
Soho,Manhattan,neighborhood,2016-03,4700
Soho,Manhattan,neighborhood,2016-04,4948
Soho,Manhattan,neighborhood,2016-05,4675
Soho,Manhattan,neighborhood,2016-06,4650
Soho,Manhattan,neighborhood,2016-07,4750
Soho,Manhattan,neighborhood,2016-08,4500
Soho,Manhattan,neighborhood,2016-09,5495
Soho,Manhattan,neighborhood,2016-10,5500
Soho,Manhattan,neighborhood,2016-11,5750
Soho,Manhattan,neighborhood,2016-12,5250
Soho,Manhattan,neighborhood,2017-01,4900
Soho,Manhattan,neighborhood,2017-02,4795
Soho,Manhattan,neighborhood,2017-03,4615
Soho,Manhattan,neighborhood,2017-04,4700
Soho,Manhattan,neighborhood,2017-05,4700
Soho,Manhattan,neighborhood,2017-06,4500
Soho,Manhattan,neighborhood,2017-07,5005
Soho,Manhattan,neighborhood,2017-08,4897
Soho,Manhattan,neighborhood,2017-09,4950
Soho,Manhattan,neighborhood,2017-10,5200
Soho,Manhattan,neighborhood,2017-11,5800
Soho,Manhattan,neighborhood,2017-12,6499
Soho,Manhattan,neighborhood,2018-01,5500
Soho,Manhattan,neighborhood,2018-02,6000
Soho,Manhattan,neighborhood,2018-03,5400
Soho,Manhattan,neighborhood,2018-04,5000
Soho,Manhattan,neighborhood,2018-05,4998
Soho,Manhattan,neighborhood,2018-06,4500
Soho,Manhattan,neighborhood,2018-07,4999
Soho,Manhattan,neighborhood,2018-08,5500
Soho,Manhattan,neighborhood,2018-09,5500
Soho,Manhattan,neighborhood,2018-10,5400
Soho,Manhattan,neighborhood,2018-11,5500
Soho,Manhattan,neighborhood,2018-12,5778
Soho,Manhattan,neighborhood,2019-01,6200
Soho,Manhattan,neighborhood,2019-02,6450
Soho,Manhattan,neighborhood,2019-03,4840
Soho,Manhattan,neighborhood,2019-04,4650
Soho,Manhattan,neighborhood,2019-05,5100
Soho,Manhattan,neighborhood,2019-06,5050
Soho,Manhattan,neighborhood,2019-07,5195
Soho,Manhattan,neighborhood,2019-08,5223
Soho,Manhattan,neighborhood,2019-09,5223
Soho,Manhattan,neighborhood,2019-10,5200
Soho,Manhattan,neighborhood,2019-11,6650
Soho,Manhattan,neighborhood,2019-12,6348
Soho,Manhattan,neighborhood,2020-01,5095
Soho,Manhattan,neighborhood,2020-02,4500
Soho,Manhattan,neighborhood,2020-03,5450
Soho,Manhattan,neighborhood,2020-04,5450
Soho,Manhattan,neighborhood,2020-05,4495
Soho,Manhattan,neighborhood,2020-06,4323
Soho,Manhattan,neighborhood,2020-07,4100
Soho,Manhattan,neighborhood,2020-08,4025
Soho,Manhattan,neighborhood,2020-09,4100
Soho,Manhattan,neighborhood,2020-10,3995
Soho,Manhattan,neighborhood,2020-11,4146
Soho,Manhattan,neighborhood,2020-12,4000
Soho,Manhattan,neighborhood,2021-01,3825
Soho,Manhattan,neighborhood,2021-02,3995
Soho,Manhattan,neighborhood,2021-03,3992
Soho,Manhattan,neighborhood,2021-04,3995
Soho,Manhattan,neighborhood,2021-05,4198
Soho,Manhattan,neighborhood,2021-06,4745
Soho,Manhattan,neighborhood,2021-07,4800
Soho,Manhattan,neighborhood,2021-08,5800
Soundview,Bronx,neighborhood,2014-11,1263
Soundview,Bronx,neighborhood,2014-12,1400
Soundview,Bronx,neighborhood,2015-01,1395
Soundview,Bronx,neighborhood,2015-02,1395
Soundview,Bronx,neighborhood,2015-03,1400
Soundview,Bronx,neighborhood,2015-04,1400
Soundview,Bronx,neighborhood,2015-05,1450
Soundview,Bronx,neighborhood,2015-06,1325
Soundview,Bronx,neighborhood,2015-07,1300
Soundview,Bronx,neighborhood,2015-08,1275
Soundview,Bronx,neighborhood,2015-09,1290
Soundview,Bronx,neighborhood,2015-10,1400
Soundview,Bronx,neighborhood,2015-11,1488
Soundview,Bronx,neighborhood,2015-12,1700
Soundview,Bronx,neighborhood,2016-01,1700
Soundview,Bronx,neighborhood,2016-02,1550
Soundview,Bronx,neighborhood,2016-03,1765
Soundview,Bronx,neighborhood,2016-07,1606
Soundview,Bronx,neighborhood,2016-08,1600
Soundview,Bronx,neighborhood,2016-09,1588
Soundview,Bronx,neighborhood,2016-10,1580
Soundview,Bronx,neighborhood,2016-11,1584
Soundview,Bronx,neighborhood,2016-12,1675
Soundview,Bronx,neighborhood,2017-01,1700
Soundview,Bronx,neighborhood,2017-02,1800
Soundview,Bronx,neighborhood,2017-03,1650
Soundview,Bronx,neighborhood,2017-04,1675
